    PART-1-1          81            11.8              0.              0.         11.5968         1.37956         1.37956
    PART-1-1          82            12.2              0.              0.         11.9803         1.46007         1.46007
    PART-1-1          83            12.6              0.              0.         12.3631         1.54191         1.54191
    PART-1-1          84             13.              0.              0.         12.7455         1.62501         1.62501
    PART-1-1          85            13.4              0.              0.         13.1273         1.70931         1.70931
    PART-1-1          86            13.8              0.              0.         13.5087         1.79471         1.79471
    PART-1-1          87            14.2              0.              0.         13.8895         1.88116         1.88116
    PART-1-1          88            14.6              0.              0.         14.2699         1.96858         1.96858
    PART-1-1          89             15.              0.              0.         14.6499          2.0569          2.0569
    PART-1-1          90            15.4              0.              0.         15.0296         2.14605         2.14605
    PART-1-1          91            15.8              0.              0.         15.4088         2.23596         2.23596
    PART-1-1          92            16.2              0.              0.         15.7877         2.32657         2.32657
    PART-1-1          93            16.6              0.              0.         16.1663         2.41781         2.41781
    PART-1-1          94             17.              0.              0.         16.5447         2.50961         2.50961
    PART-1-1          95            17.4              0.              0.         16.9228          2.6019          2.6019
    PART-1-1          96            17.8              0.              0.         17.3007         2.69461         2.69461
    PART-1-1          97            18.2              0.              0.         17.6784         2.78769         2.78769
    PART-1-1          98            18.6              0.              0.          18.056         2.88106         2.88106
    PART-1-1          99             19.              0.              0.         18.4335         2.97466         2.97466
    PART-1-1         100            19.4              0.              0.         18.8109         3.06842         3.06842
    PART-1-1         101            19.8              0.              0.         19.1882         3.16228         3.16228


