# Time	Qx	Qy	Qz	Mx	My	Mz	Wx	Wy	Wz
0.047	-4838.48	9.79158e-17	4031.61	5.1155e-35	9.03072e-20	-4.71505e-34	-19.2999	9.99805e-16	53.021
0.048	-5013.32	1.03004e-16	4029.55	-5.35447e-35	1.8078e-19	2.11467e-34	-20.0368	9.998e-16	53.8752
0.049	-5189.31	1.0826e-16	4022.86	-4.11587e-35	-1.65641e-22	8.9841e-34	-20.7821	9.99795e-16	54.7145
0.05	-5366.35	1.13687e-16	4011.52	-3.25563e-35	1.8078e-19	9.09585e-34	-21.5353	9.99791e-16	55.5388
0.051	-5544.3	1.19287e-16	3995.53	6.93991e-35	1.8078e-19	-9.61096e-34	-22.2963	9.99786e-16	56.348
0.052	-5723.06	1.25061e-16	3974.87	1.6428e-35	1.8078e-19	-2.50796e-34	-23.0645	9.99782e-16	57.142
0.053	-5902.49	1.31013e-16	3949.55	-7.39559e-35	1.8078e-19	4.6652e-34	-23.8396	9.99778e-16	57.9208
0.054	-6082.49	1.37144e-16	3919.57	-3.93994e-35	1.8078e-19	1.19074e-33	-24.6213	9.99775e-16	58.6843
0.055	-6262.93	1.43456e-16	3884.93	-3.88556e-35	1.8078e-19	-6.4686e-34	-25.4092	9.99771e-16	59.4326
0.056	-6443.69	1.4995e-16	3845.63	-2.61449e-35	-1.65641e-22	9.67926e-35	-26.2031	9.99768e-16	60.1654
0.057	-6624.66	1.5663e-16	3801.7	-2.77945e-35	-1.65641e-22	9.63318e-35	-27.0024	9.99765e-16	60.883
0.058	-6805.73	1.63495e-16	3753.14	-2.94296e-35	-1.65641e-22	9.5845e-35	-27.8069	9.99762e-16	61.5851
0.059	-6986.78	1.70549e-16	3699.97	-3.10497e-35	-1.65641e-22	9.53324e-35	-28.6162	9.9976e-16	62.2718
0.06	-7167.7	1.77791e-16	3642.21	-3.26545e-35	-1.65641e-22	9.47948e-35	-29.43	9.99757e-16	62.9432
0.061	-7348.38	1.85225e-16	3579.89	5.60722e-35	1.8078e-19	8.94063e-34	-30.248	9.99755e-16	63.5991
0.062	-7528.71	1.9285e-16	3513.02	-3.80415e-35	1.8078e-19	-8.64109e-34	-31.0698	9.99754e-16	64.2398
0.063	-7708.59	2.00668e-16	3441.65	5.14623e-35	-1.65635e-22	-3.9163e-35	-31.895	9.99753e-16	64.865
0.064	-7887.91	2.0868e-16	3365.8	5.21053e-35	1.8078e-19	-3.83033e-35	-32.7234	9.99752e-16	65.475
0.065	-8066.57	2.16887e-16	3285.51	7.42844e-35	-1.65635e-22	-2.13859e-35	-33.5547	9.99751e-16	66.0698
0.066	-8244.46	2.2529e-16	3200.81	-4.3955e-35	1.8078e-19	8.31199e-34	-34.3884	9.9975e-16	66.6493
0.067	-8421.49	2.3389e-16	3111.74	-1.6195e-35	1.8078e-19	4.1082e-34	-35.2243	9.9975e-16	67.2137
0.068	-8597.57	2.42687e-16	3018.34	4.57312e-35	1.8078e-19	2.26754e-35	-36.0621	9.99751e-16	67.763
0.069	-8772.58	2.51681e-16	2920.67	4.49425e-35	3.61726e-19	2.34377e-35	-36.9015	9.99752e-16	68.2974
0.07	-8946.45	2.60873e-16	2818.76	-3.66264e-35	3.61726e-19	-3.31593e-34	-37.7421	9.99753e-16	68.8167
0.071	-9119.08	2.70263e-16	2712.66	5.656e-35	-1.65625e-22	6.14473e-34	-38.5837	9.99754e-16	69.3213
0.072	-9290.39	2.79852e-16	2602.43	-1.59759e-35	3.61726e-19	2.93296e-34	-39.4259	9.99756e-16	69.8111
0.073	-9460.28	2.89639e-16	2488.11	-7.12101e-35	3.61726e-19	-1.15223e-35	-40.2686	9.99758e-16	70.2863
0.074	-9628.67	2.99624e-16	2369.76	-3.25308e-35	-1.65618e-22	4.32929e-36	-41.1113	9.99761e-16	70.7469
0.075	-9795.48	3.09807e-16	2247.44	-3.30507e-35	-1.65618e-22	3.83588e-36	-41.9539	9.99764e-16	71.193
0.076	-9960.64	3.20188e-16	2121.2	1.07242e-35	3.61726e-19	2.03346e-35	-42.796	9.99767e-16	71.6249
0.077	-10124.1	3.30766e-16	1991.11	-1.99737e-35	3.61726e-19	-2.27341e-34	-43.6374	9.99771e-16	72.0425
0.078	-10285.7	3.41541e-16	1857.22	3.3251e-35	3.61726e-19	-2.10628e-34	-44.4778	9.99775e-16	72.4461
0.079	-10445.4	3.52512e-16	1719.59	-6.25476e-35	3.61726e-19	-4.01999e-34	-45.317	9.9978e-16	72.8357
0.08	-10603.2	3.63678e-16	1578.3	3.05434e-35	3.61726e-19	-5.74882e-34	-46.1547	9.99785e-16	73.2115
0.081	-10758.9	3.75038e-16	1433.39	-1.68128e-34	-3.62057e-19	-7.2607e-34	-46.9907	9.9979e-16	73.5737
0.082	-10912.6	3.86592e-16	1284.95	-3.67045e-37	-1.65622e-22	-1.14573e-34	-47.8247	9.99796e-16	73.9223
0.083	-11064.1	3.98339e-16	1133.03	-9.92699e-35	-3.62057e-19	-7.89419e-34	-48.6565	9.99802e-16	74.2575
0.084	-11213.5	4.10276e-16	977.709	-1.11632e-34	-3.62057e-19	-8.43732e-34	-49.4858	9.99809e-16	74.5795
0.085	-11360.5	4.22404e-16	819.046	-9.31164e-35	-3.62057e-19	-9.29817e-34	-50.3126	9.99816e-16	74.8884
0.086	-11505.2	4.3472e-16	657.115	1.94377e-35	3.61726e-19	-1.08057e-34	-51.1364	9.99824e-16	75.1844
0.087	-11647.6	4.47223e-16	491.985	-5.2357e-35	-3.62057e-19	-2.43864e-34	-51.9572	9.99832e-16	75.4676
0.088	-11787.6	4.59911e-16	323.727	3.16e-35	-1.65618e-22	7.6815e-35	-52.7747	9.9984e-16	75.7382
0.089	-11925	4.72783e-16	152.411	3.04693e-35	-1.65618e-22	-3.08555e-36	-53.5888	9.99849e-16	75.9964
0.09	-12060	4.85837e-16	-21.8892	3.05111e-35	-1.65618e-22	-2.64053e-36	-54.3991	9.99859e-16	76.2423
0.091	-12192.4	4.99071e-16	-199.103	-9.6057e-36	-1.65618e-22	-2.19744e-36	-55.2056	9.99869e-16	76.4761
0.092	-12322.2	5.12483e-16	-379.158	3.00703e-35	3.61726e-19	-1.63031e-34	-56.0081	9.99879e-16	76.698
0.093	-12449.3	5.26072e-16	-561.982	1.66187e-35	-1.65618e-22	1.08603e-34	-56.8064	9.9989e-16	76.9081
0.094	-12573.8	5.39834e-16	-747.501	4.79615e-35	3.61726e-19	-7.38689e-34	-57.6003	9.99901e-16	77.1067
0.095	-12695.6	5.53768e-16	-935.642	-1.83136e-36	3.61726e-19	-9.50864e-35	-58.3897	9.99913e-16	77.2938
0.096	-12814.6	5.67872e-16	-1126.33	2.28021e-35	3.61726e-19	-5.68764e-34	-59.1744	9.99925e-16	77.4698
0.097	-12930.9	5.82142e-16	-1319.5	6.11439e-36	3.61726e-19	-5.6222e-34	-59.9543	9.99937e-16	77.6347
0.098	-13044.3	5.96578e-16	-1515.07	-5.15285e-37	3.61726e-19	-1.20317e-34	-60.7291	9.9995e-16	77.7888
0.099	-13154.9	6.11176e-16	-1712.98	6.56517e-37	3.61726e-19	1.11704e-34	-61.4989	9.99964e-16	77.9322
0.1	-13262.7	6.25933e-16	-1913.14	-8.16223e-36	3.61726e-19	3.79982e-34	-62.2633	9.99978e-16	78.0651
0.101	-13367.6	6.40847e-16	-2115.48	-9.87837e-37	-1.65618e-22	-6.14853e-34	-63.0224	9.99992e-16	78.1877
0.102	-13469.7	6.55916e-16	-2319.94	-4.86044e-36	3.61726e-19	-6.02159e-34	-63.776	1.00001e-15	78.3002
0.103	-13568.8	6.71137e-16	-2526.45	-1.2591e-35	3.61726e-19	-2.78314e-34	-64.5239	1.00002e-15	78.4027
0.104	-13665	6.86506e-16	-2734.92	-1.13841e-35	3.61726e-19	-2.6643e-34	-65.2661	1.00004e-15	78.4955
0.105	-13758.3	7.02021e-16	-2945.29	7.48663e-35	-3.62057e-19	1.03085e-33	-66.0024	1.00005e-15	78.5788
0.106	-13848.6	7.1768e-16	-3157.5	1.15568e-34	-3.62057e-19	1.43483e-33	-66.7328	1.00007e-15	78.6526
0.107	-13936	7.33478e-16	-3371.46	1.09614e-34	-3.62057e-19	1.44725e-33	-67.4572	1.00009e-15	78.7173
0.108	-14020.4	7.49414e-16	-3587.11	-1.85371e-35	3.61726e-19	4.15686e-34	-68.1754	1.0001e-15	78.7729
0.109	-14101.8	7.65484e-16	-3804.39	-2.53898e-35	3.61726e-19	-4.14937e-34	-68.8873	1.00012e-15	78.8197
0.11	-14180.3	7.81685e-16	-4023.21	4.08571e-35	-3.62057e-19	1.34785e-33	-69.593	1.00014e-15	78.8579
0.111	-14255.8	7.98014e-16	-4243.53	-1.20007e-35	-1.65629e-22	5.57929e-34	-70.2922	1.00016e-15	78.8876
0.112	-14328.3	8.14467e-16	-4465.26	-1.82045e-34	3.61726e-19	-2.01193e-33	-70.985	1.00018e-15	78.909
0.113	-14397.9	8.31042e-16	-4688.35	-3.06536e-35	-1.65625e-22	1.5495e-34	-71.6712	1.0002e-15	78.9223
0.114	-14464.5	8.47736e-16	-4912.72	1.47764e-35	3.61726e-19	1.63128e-34	-72.3509	1.00022e-15	78.9277
0.115	-14528.1	8.64545e-16	-5138.32	6.48023e-35	-1.65625e-22	1.71527e-34	-73.0239	1.00024e-15	78.9254
0.116	-14588.8	8.81466e-16	-5365.08	6.26495e-35	-1.65625e-22	1.72321e-34	-73.6902	1.00026e-15	78.9155
0.117	-14646.5	8.98495e-16	-5592.94	7.71641e-35	-1.65627e-22	-4.88956e-34	-74.3497	1.00028e-15	78.8982
0.118	-14701.2	9.1563e-16	-5821.83	-7.75455e-35	-1.65627e-22	-4.87971e-34	-75.0024	1.0003e-15	78.8737
0.119	-14753	9.32867e-16	-6051.7	-7.15834e-35	-1.65627e-22	-4.88881e-34	-75.6482	1.00032e-15	78.8421
0.12	-14801.9	9.50203e-16	-6282.48	-6.56507e-35	-1.65627e-22	-4.89713e-34	-76.2871	1.00035e-15	78.8037
0.121	-14847.9	9.67634e-16	-6514.12	-5.97483e-35	-1.65627e-22	-4.90468e-34	-76.9192	1.00037e-15	78.7586
0.122	-14891	9.85158e-16	-6746.56	-5.38773e-35	-1.65627e-22	-4.91148e-34	-77.5442	1.00039e-15	78.707
0.123	-14931.2	1.00277e-15	-6979.73	-4.80386e-35	-1.65627e-22	-4.91753e-34	-78.1622	1.00041e-15	78.649
0.124	-14968.5	1.02047e-15	-7213.6	-4.2233e-35	-1.65627e-22	-4.92286e-34	-78.7733	1.00044e-15	78.5849
0.125	-15002.9	1.03825e-15	-7448.09	9.57555e-35	-1.65627e-22	2.08043e-33	-79.3772	1.00046e-15	78.5147
0.126	-15034.6	1.05611e-15	-7683.16	1.76651e-35	-1.65627e-22	-1.12875e-33	-79.9742	1.00049e-15	78.4386
0.127	-15063.4	1.07404e-15	-7918.75	3.07085e-35	-1.65627e-22	-1.12847e-33	-80.564	1.00051e-15	78.3568
0.128	-15089.4	1.09205e-15	-8154.81	1.26324e-34	-1.65627e-22	2.65985e-33	-81.1468	1.00054e-15	78.2695
0.129	-15112.6	1.11012e-15	-8391.29	2.95436e-35	-1.65627e-22	1.27611e-33	-81.7224	1.00056e-15	78.1768
0.13	-15133.1	1.12826e-15	-8628.13	1.51012e-35	-1.65627e-22	1.27636e-33	-82.291	1.00059e-15	78.0789
0.131	-15150.9	1.14647e-15	-8865.3	7.5873e-37	-1.65627e-22	1.27645e-33	-82.8524	1.00061e-15	77.9758
0.132	-15165.9	1.16473e-15	-9102.74	-1.34822e-35	-1.65627e-22	1.27638e-33	-83.4068	1.00064e-15	77.8679
0.133	-15178.3	1.18305e-15	-9340.41	-2.76202e-35	-1.65627e-22	1.27615e-33	-83.954	1.00067e-15	77.7552
0.134	-15188	1.20142e-15	-9578.26	2.79771e-34	-1.65627e-22	3.84717e-33	-84.4942	1.00069e-15	77.6378
0.135	-15195.1	1.21984e-15	-9816.24	9.84671e-35	-1.65627e-22	-2.9462e-34	-85.0272	1.00072e-15	77.516
0.136	-15199.5	1.2383e-15	-10054.3	2.11916e-35	-1.65627e-22	6.78655e-34	-85.5532	1.00075e-15	77.3898
0.137	-15201.4	1.25681e-15	-10292.4	1.38867e-35	-1.65627e-22	6.78843e-34	-86.0721	1.00077e-15	77.2594
0.138	-15200.7	1.27536e-15	-10530.6	6.63335e-36	-1.65627e-22	6.78953e-34	-86.584	1.0008e-15	77.1249
0.139	-15197.5	1.29394e-15	-10768.7	3.20856e-34	-1.65627e-22	3.25038e-33	-87.0888	1.00083e-15	76.9865
