# Time	Qx	Qy	Qz	Mx	My	Mz	Wx	Wy	Wz
0.06	-7169.06	2.7214e-16	3639.53	-1.40691e-35	3.91125e-20	7.03489e-35	-29.4511	1.00464e-15	62.9935
0.061	-7349.78	2.71261e-16	3577.02	-1.055e-34	3.91125e-20	-1.21992e-33	-30.2702	1.00476e-15	63.6504
0.062	-7530.14	2.69827e-16	3509.96	-4.44182e-35	3.91125e-20	-1.09769e-33	-31.0931	1.00489e-15	64.2918
0.063	-7710.05	2.67824e-16	3438.39	-1.00496e-34	3.91125e-20	-7.60398e-34	-31.9195	1.00502e-15	64.9179
0.064	-7889.39	2.65236e-16	3362.32	4.85836e-36	-1.41833e-19	2.61903e-34	-32.7492	1.00514e-15	65.5287
0.065	-8068.07	2.62048e-16	3281.81	-2.22112e-36	-1.41833e-19	-4.34792e-34	-33.5816	1.00527e-15	66.1243
0.066	-8245.99	2.58246e-16	3196.88	-9.21682e-35	3.91125e-20	-1.09741e-33	-34.4166	1.00539e-15	66.7046
0.067	-8423.03	2.53814e-16	3107.58	2.68151e-35	-1.41833e-19	-2.6073e-34	-35.2538	1.00552e-15	67.2697
0.068	-8599.11	2.48741e-16	3013.94	1.76415e-35	3.91125e-20	-2.65069e-34	-36.0929	1.00565e-15	67.8198
0.069	-8774.13	2.43011e-16	2916.01	2.20553e-35	3.91125e-20	-2.64752e-34	-36.9336	1.00577e-15	68.3548
0.07	-8948	2.36613e-16	2813.84	2.63344e-35	3.91125e-20	-2.6436e-34	-37.7756	1.0059e-15	68.8748
0.071	-9120.62	2.29534e-16	2707.48	-6.62947e-35	3.91125e-20	-9.1169e-34	-38.6185	1.00602e-15	69.38
0.072	-9291.91	2.21762e-16	2596.97	-3.28431e-35	-1.41833e-19	-1.0789e-34	-39.4622	1.00615e-15	69.8704
0.073	-9461.79	2.13285e-16	2482.37	-4.73744e-35	3.91125e-20	-8.90281e-34	-40.3063	1.00628e-15	70.3462
0.074	-9630.15	2.04092e-16	2363.73	-1.01387e-34	3.91125e-20	-6.08177e-34	-41.1504	1.0064e-15	70.8073
0.075	-9796.94	1.94173e-16	2241.11	-2.0911e-35	3.91125e-20	-5.23773e-34	-41.9945	1.00653e-15	71.254
0.076	-9962.05	1.83518e-16	2114.56	-4.48689e-35	3.91125e-20	-6.61643e-34	-42.8381	1.00665e-15	71.6864
0.077	-10125.4	1.72116e-16	1984.15	-5.48367e-35	3.91125e-20	-5.56994e-34	-43.6809	1.00678e-15	72.1045
0.078	-10287	1.59959e-16	1849.94	1.95581e-35	-1.41833e-19	1.65576e-34	-44.5229	1.0069e-15	72.5084
0.079	-10446.7	1.47038e-16	1711.98	-4.92565e-35	3.91125e-20	-6.43288e-34	-45.3636	1.00702e-15	72.8984
0.08	-10604.4	1.33344e-16	1570.35	-4.2973e-35	3.91125e-20	-7.42773e-34	-46.2028	1.00715e-15	73.2746
0.081	-10760	1.1887e-16	1425.1	-4.70214e-36	-1.41833e-19	-8.73361e-36	-47.0403	1.00727e-15	73.6371
0.082	-10913.6	1.03608e-16	1276.3	9.04114e-36	-1.41833e-19	-1.46699e-34	-47.8759	1.00739e-15	73.9859
0.083	-11065.1	8.75514e-17	1124.03	-4.66845e-35	3.91125e-20	-4.0851e-34	-48.7092	1.00751e-15	74.3214
0.084	-11214.3	7.06937e-17	968.339	-2.502e-35	3.91125e-20	-3.26992e-34	-49.5402	1.00763e-15	74.6436
0.085	-11361.2	5.30288e-17	809.305	5.82525e-37	-1.41833e-19	1.54196e-34	-50.3685	1.00775e-15	74.9526
0.086	-11505.8	3.45511e-17	646.997	1.12217e-35	3.91125e-20	2.8656e-35	-51.1939	1.00787e-15	75.2488
0.087	-11648.1	1.52555e-17	481.485	1.12102e-35	-1.41833e-19	-4.90302e-35	-52.0163	1.00799e-15	75.5321
0.088	-11787.8	-4.86277e-18	312.839	3.79557e-36	3.91125e-20	2.03757e-37	-52.8354	1.00811e-15	75.8027
0.089	-11925.2	-2.58079e-17	141.13	-4.85122e-35	-1.41833e-19	-4.0877e-35	-53.651	1.00822e-15	76.0609
0.09	-12060	-4.75838e-17	-33.5683	-1.7572e-35	-1.41833e-19	2.41288e-36	-54.463	1.00834e-15	76.3068
0.091	-12192.2	-7.01938e-17	-211.185	-7.00891e-36	3.91125e-20	-2.69582e-36	-55.2711	1.00846e-15	76.5406
0.092	-12321.8	-9.36411e-17	-391.647	-7.745e-36	-1.41833e-19	-2.05369e-35	-56.0752	1.00857e-15	76.7624
0.093	-12448.7	-1.17928e-16	-574.881	-7.31633e-36	-1.41833e-19	-2.06478e-35	-56.8751	1.00868e-15	76.9724
0.094	-12573	-1.43057e-16	-760.815	-3.15736e-36	-1.41833e-19	-2.54507e-35	-57.6706	1.0088e-15	77.1708
0.095	-12694.5	-1.6903e-16	-949.375	4.92413e-36	3.91125e-20	-8.67488e-35	-58.4615	1.00891e-15	77.3577
0.096	-12813.3	-1.95848e-16	-1140.49	-1.72497e-36	3.91125e-20	-1.11612e-34	-59.2478	1.00902e-15	77.5334
0.097	-12929.4	-2.23513e-16	-1334.08	4.56836e-37	-1.41833e-19	-1.01674e-34	-60.0292	1.00913e-15	77.6981
0.098	-13042.6	-2.52024e-16	-1530.08	-5.01299e-36	-1.41833e-19	-5.82708e-35	-60.8056	1.00924e-15	77.8518
0.099	-13152.9	-2.81383e-16	-1728.41	-4.42491e-36	-1.41833e-19	1.70014e-35	-61.5769	1.00935e-15	77.9949
0.1	-13260.4	-3.1159e-16	-1929	4.60787e-37	-1.41833e-19	1.26201e-35	-62.3428	1.00945e-15	78.1274
0.101	-13365.1	-3.42643e-16	-2131.78	-2.18579e-36	-1.41833e-19	7.94061e-34	-63.1034	1.00956e-15	78.2495
0.102	-13466.8	-3.74543e-16	-2336.67	-6.82508e-37	-1.41833e-19	8.72879e-34	-63.8585	1.00966e-15	78.3616
0.103	-13565.6	-4.07288e-16	-2543.61	3.03302e-37	-1.41833e-19	1.04848e-34	-64.6079	1.00977e-15	78.4636
0.104	-13661.5	-4.40877e-16	-2752.52	4.54049e-36	-1.41833e-19	4.24742e-34	-65.3516	1.00987e-15	78.5559
0.105	-13754.4	-4.75309e-16	-2963.32	7.20856e-36	-1.41833e-19	6.62857e-34	-66.0894	1.00997e-15	78.6385
0.106	-13844.4	-5.10582e-16	-3175.96	7.16496e-36	-5.03725e-19	9.21723e-34	-66.8212	1.01007e-15	78.7118
0.107	-13931.4	-5.46693e-16	-3390.36	-5.02372e-36	-5.03725e-19	-8.99695e-35	-67.5469	1.01017e-15	78.7758
0.108	-14015.4	-5.83639e-16	-3606.44	9.58375e-36	-5.03725e-19	8.44123e-34	-68.2665	1.01027e-15	78.8308
0.109	-14096.5	-6.2142e-16	-3824.15	2.06219e-36	-5.03725e-19	1.30346e-34	-68.9799	1.01037e-15	78.8769
0.11	-14174.6	-6.6003e-16	-4043.41	2.16957e-35	-5.03725e-19	1.74052e-33	-69.6869	1.01046e-15	78.9143
0.111	-14249.7	-6.99468e-16	-4264.15	1.56757e-37	-5.03725e-19	3.09654e-34	-70.3874	1.01056e-15	78.9433
0.112	-14321.8	-7.3973e-16	-4486.31	-6.86681e-36	-5.03725e-19	-6.29998e-34	-71.0815	1.01065e-15	78.9639
0.113	-14390.9	-7.80811e-16	-4709.82	-7.72524e-36	-5.03725e-19	-2.78978e-34	-71.7691	1.01075e-15	78.9764
0.114	-14457	-8.22709e-16	-4934.61	4.62932e-36	-5.03725e-19	8.2202e-35	-72.45	1.01084e-15	78.9809
0.115	-14520.2	-8.65419e-16	-5160.63	-6.08946e-36	-5.03725e-19	4.44289e-34	-73.1242	1.01093e-15	78.9777
0.116	-14580.4	-9.08937e-16	-5387.8	-4.34495e-36	-5.03725e-19	-2.8515e-34	-73.7917	1.01102e-15	78.9669
0.117	-14637.6	-9.53259e-16	-5616.07	1.15089e-35	-1.41833e-19	2.61262e-34	-74.4523	1.01111e-15	78.9487
0.118	-14691.9	-9.9838e-16	-5845.37	8.4228e-36	-5.03725e-19	2.61382e-34	-75.1062	1.01119e-15	78.9232
0.119	-14743.2	-1.04429e-15	-6075.64	8.59417e-36	-5.03725e-19	2.58818e-34	-75.7531	1.01128e-15	78.8907
0.12	-14791.6	-1.091e-15	-6306.82	5.45441e-36	-1.41833e-19	2.58904e-34	-76.3932	1.01137e-15	78.8513
0.121	-14837	-1.13849e-15	-6538.85	2.45615e-36	-5.03725e-19	2.58949e-34	-77.0262	1.01145e-15	78.8052
0.122	-14879.6	-1.18676e-15	-6771.67	1.4685e-35	-5.03725e-19	5.98233e-34	-77.6523	1.01153e-15	78.7525
0.123	-14919.2	-1.2358e-15	-7005.23	2.99796e-36	-5.03725e-19	-3.57066e-34	-78.2714	1.01162e-15	78.6934
0.124	-14956	-1.28561e-15	-7239.47	-1.71379e-35	-5.03725e-19	-4.01578e-35	-78.8833	1.0117e-15	78.6282
0.125	-14989.9	-1.33618e-15	-7474.33	1.20318e-35	-5.03725e-19	2.58944e-34	-79.4883	1.01178e-15	78.5569
0.126	-15021	-1.38751e-15	-7709.76	-3.19369e-36	-5.03725e-19	5.42861e-34	-80.0861	1.01186e-15	78.4797
0.127	-15049.2	-1.43959e-15	-7945.7	-5.5425e-36	-5.03725e-19	-4.80655e-34	-80.6768	1.01194e-15	78.3967
0.128	-15074.6	-1.49242e-15	-8182.11	1.58702e-35	-1.41833e-19	-2.38343e-34	-81.2604	1.01201e-15	78.3082
0.129	-15097.3	-1.54599e-15	-8418.94	5.87895e-35	-5.03725e-19	1.04755e-33	-81.8369	1.01209e-15	78.2144
0.13	-15117.1	-1.60029e-15	-8656.12	2.63472e-35	-5.03725e-19	1.74875e-33	-82.4062	1.01216e-15	78.1152
0.131	-15134.3	-1.65532e-15	-8893.62	-1.16937e-35	-1.41833e-19	-3.62331e-34	-82.9684	1.01224e-15	78.011
0.132	-15148.7	-1.71108e-15	-9131.38	-7.64329e-36	-1.41833e-19	-3.62439e-34	-83.5235	1.01231e-15	77.9018
0.133	-15160.4	-1.76755e-15	-9369.36	-3.62076e-36	-1.41833e-19	-3.62501e-34	-84.0714	1.01238e-15	77.7878
0.134	-15169.5	-1.82472e-15	-9607.51	3.73435e-37	-1.41833e-19	-3.62519e-34	-84.6122	1.01245e-15	77.6692
0.135	-15175.9	-1.88261e-15	-9845.79	2.12894e-35	-1.41833e-19	-3.32057e-34	-85.1458	1.01252e-15	77.5461
0.136	-15179.7	-1.94119e-15	-10084.2	-7.93158e-36	-1.41833e-19	-3.41541e-34	-85.6724	1.01259e-15	77.4186
0.137	-15180.9	-2.00046e-15	-10322.6	-8.19261e-36	-1.41833e-19	-3.92613e-34	-86.1918	1.01266e-15	77.2869
0.138	-15179.6	-2.06042e-15	-10561	2.54571e-35	-1.41833e-19	-4.86337e-34	-86.7042	1.01273e-15	77.1511
0.139	-15175.7	-2.12106e-15	-10799.3	1.87183e-35	-1.41833e-19	-6.25524e-34	-87.2095	1.0128e-15	77.0114
0.14	-15169.4	-2.18238e-15	-11037.6	-2.94138e-35	-1.41833e-19	4.72171e-34	-87.7077	1.01286e-15	76.8679
0.141	-15160.5	-2.24436e-15	-11275.7	3.57541e-35	-1.41833e-19	2.32966e-34	-88.1989	1.01293e-15	76.7207
0.142	-15149.2	-2.307e-15	-11513.7	1.91642e-37	-1.41833e-19	-5.75356e-35	-88.6831	1.01299e-15	76.57
0.143	-15135.5	-2.3703e-15	-11751.5	2.16436e-35	3.91125e-20	-4.03239e-34	-89.1603	1.01306e-15	76.4158
0.144	-15119.4	-2.43424e-15	-11989.1	1.09987e-35	-1.41833e-19	4.79518e-34	-89.6305	1.01312e-15	76.2584
0.145	-15101	-2.49884e-15	-12226.4	-1.40487e-35	3.91125e-20	1.75535e-35	-90.0939	1.01318e-15	76.0978
0.146	-15080.2	-2.56407e-15	-12463.4	-3.13997e-35	-1.41833e-19	1.72219e-35	-90.5503	1.01324e-15	75.9342
0.147	-15057.2	-2.62993e-15	-12700.1	2.64377e-36	-1.41833e-19	7.14872e-34	-90.9998	1.0133e-15	75.7676
0.148	-15031.9	-2.69642e-15	-12936.4	-4.45553e-36	3.91125e-20	7.14863e-34	-91.4425	1.01336e-15	75.5983
0.149	-15004.3	-2.76352e-15	-13172.3	-1.15008e-35	3.91125e-20	7.14784e-34	-91.8784	1.01342e-15	75.4262
0.15	-14974.6	-2.83125e-15	-13407.8	-1.84911e-35	-1.41833e-19	7.14638e-34	-92.3076	1.01348e-15	75.2516
0.151	-14942.8	-2.89958e-15	-13642.9	-2.44073e-35	3.91125e-20	1.1337e-33	-92.73	1.01353e-15	75.0745
0.152	-14908.8	-2.96852e-15	-13877.5	-3.5322e-35	3.91125e-20	1.13341e-33	-93.1458	1.01359e-15	74.895
0.153	-14872.7	-3.03806e-15	-14111.5	3.42046e-35	3.91125e-20	1.13302e-33	-93.5548	1.01365e-15	74.7133
0.154	-14834.5	-3.10819e-15	-14345.1	2.34596e-35	3.91125e-20	1.13329e-33	-93.9573	1.0137e-15	74.5295
0.155	-14794.4	-3.17891e-15	-14578.1	9.31523e-35	-1.41833e-19	3.70486e-33	-94.3532	1.01376e-15	74.3436
0.156	-14752.2	-3.25021e-15	-14810.5	-6.45725e-38	3.91125e-20	9.85015e-35	-94.7426	1.01381e-15	74.1557
0.157	-14708.1	-3.32209e-15	-15042.3	1.61501e-35	3.91125e-20	-1.21837e-33	-95.1255	1.01386e-15	73.9661
0.158	-14662	-3.39455e-15	-15273.4	2.73443e-35	3.91125e-20	-1.21817e-33	-95.502	1.01392e-15	73.7746
0.159	-14614.1	-3.46757e-15	-15504	3.84919e-35	3.91125e-20	-1.21787e-33	-95.8721	1.01397e-15	73.5815
0.16	-14564.3	-3.54116e-15	-15733.8	-1.87907e-36	-1.41833e-19	1.01065e-33	-96.2359	1.01402e-15	73.3869
0.161	-14512.7	-3.6153e-15	-15963	2.05602e-35	3.91125e-20	5.70131e-34	-96.5934	1.01407e-15	73.1907
0.162	-14459.3	-3.69001e-15	-16191.5	-2.93055e-35	-1.41833e-19	5.7116e-34	-96.9446	1.01412e-15	72.9932
0.163	-14404.2	-3.76526e-15	-16419.3	-3.61405e-35	-1.41833e-19	-6.84803e-35	-97.2896	1.01417e-15	72.7944
0.164	-14347.3	-3.84106e-15	-16646.3	-3.54953e-35	-1.41833e-19	-6.87963e-35	-97.6285	1.01422e-15	72.5944
0.165	-14288.8	-3.9174e-15	-16872.5	-1.19236e-35	-1.41833e-19	3.6822e-34	-97.9613	1.01427e-15	72.3932
0.166	-14228.6	-3.99428e-15	-17098	3.61581e-35	3.91125e-20	-5.89329e-34	-98.288	1.01432e-15	72.191
0.167	-14166.8	-4.0717e-15	-17322.7	-3.91628e-35	3.91125e-20	-5.88998e-34	-98.6087	1.01437e-15	71.9878
0.168	-14103.4	-4.14964e-15	-17546.6	-3.41689e-35	3.91125e-20	-5.89309e-34	-98.9236	1.01442e-15	71.7837
0.169	-14038.4	-4.22812e-15	-17769.7	-2.92134e-35	3.91125e-20	-5.89576e-34	-99.2325	1.01447e-15	71.5787
0.17	-13972	-4.30712e-15	-17992	-2.42967e-35	3.91125e-20	-5.89799e-34	-99.5355	1.01452e-15	71.3731
0.171	-13904	-4.38663e-15	-18213.4	-1.94189e-35	3.91125e-20	-5.8998e-34	-99.8328	1.01456e-15	71.1667
0.172	-13834.6	-4.46667e-15	-18434	-1.45803e-35	3.91125e-20	-5.90119e-34	-100.124	1.01461e-15	70.9597
0.173	-13763.8	-4.54722e-15	-18653.7	-4.585e-36	3.91125e-20	-5.90627e-34	-100.41	1.01466e-15	70.7522
0.174	-13691.6	-4.62829e-15	-18872.6	1.78138e-37	3.91125e-20	-5.90644e-34	-100.691	1.0147e-15	70.5442
0.175	-13618.1	-4.70986e-15	-19090.6	8.52697e-35	-1.41833e-19	6.95072e-34	-100.965	1.01475e-15	70.3358
0.176	-13543.2	-4.79194e-15	-19307.7	5.27875e-35	-1.41833e-19	1.30395e-33	-101.234	1.01479e-15	70.127
0.177	-13467.1	-4.87452e-15	-19523.9	4.34852e-35	-1.41833e-19	1.30404e-33	-101.498	1.01484e-15	69.9179
0.178	-13389.7	-4.95761e-15	-19739.2	1.13688e-34	-1.41833e-19	1.30434e-33	-101.756	1.01488e-15	69.7086
0.179	-13311.1	-5.04119e-15	-19953.5	-4.2748e-35	3.91125e-20	-2.17472e-33	-102.009	1.01493e-15	69.4991
0.18	-13231.3	-5.12527e-15	-20167	-9.93947e-35	3.91125e-20	-2.73654e-33	-102.257	1.01497e-15	69.2895
0.181	-13150.3	-5.20985e-15	-20379.6	9.84725e-35	-1.41833e-19	9.04734e-34	-102.499	1.01502e-15	69.0798
0.182	-13068.2	-5.29492e-15	-20591.2	5.63618e-35	-1.41833e-19	1.27068e-33	-102.736	1.01506e-15	68.8701
0.183	-12985	-5.38049e-15	-20801.9	5.3262e-35	-1.41833e-19	1.3913e-33	-102.968	1.01511e-15	68.6604
0.184	-12900.8	-5.46654e-15	-21011.6	4.33037e-35	-1.41833e-19	1.26686e-33	-103.195	1.01515e-15	68.4509
0.185	-12815.5	-5.55309e-15	-21220.5	2.62353e-35	3.91125e-20	-3.89683e-34	-103.417	1.0152e-15	68.2414
0.186	-12729.2	-5.64012e-15	-21428.3	-3.76436e-35	3.91125e-20	2.79501e-34	-103.634	1.01524e-15	68.0321
0.187	-12641.9	-5.72764e-15	-21635.3	-3.96584e-35	3.91125e-20	2.79222e-34	-103.846	1.01529e-15	67.8231
0.188	-12553.7	-5.81565e-15	-21841.3	1.4979e-36	-1.41833e-19	2.79817e-34	-104.053	1.01533e-15	67.6143
0.189	-12464.6	-5.90415e-15	-22046.3	5.59669e-36	3.91125e-20	-4.69929e-34	-104.256	1.01537e-15	67.4058
0.19	-12374.6	-5.99313e-15	-22250.4	4.98004e-36	3.91125e-20	-1.58921e-35	-104.453	1.01542e-15	67.1977
0.191	-12283.7	-6.08259e-15	-22453.6	5.09045e-36	3.91125e-20	-1.58571e-35	-104.646	1.01546e-15	66.99
0.192	-12192	-6.17254e-15	-22655.8	8.55557e-35	-1.41833e-19	1.26988e-33	-104.834	1.01551e-15	66.7827
0.193	-12099.6	-6.26298e-15	-22857	-1.7411e-35	3.91125e-20	-1.51308e-35	-105.018	1.01555e-15	66.5758
0.194	-12006.3	-6.3539e-15	-23057.3	-3.20511e-35	3.91125e-20	-1.50927e-35	-105.197	1.01559e-15	66.3695
0.195	-11912.3	-6.4453e-15	-23256.7	-3.19492e-35	3.91125e-20	-1.53076e-35	-105.372	1.01564e-15	66.1637
0.196	-11817.6	-6.53719e-15	-23455.1	-3.18467e-35	3.91125e-20	-1.55199e-35	-105.542	1.01568e-15	65.9585
0.197	-11722.2	-6.62957e-15	-23652.6	-3.17438e-35	3.91125e-20	-1.57296e-35	-105.707	1.01573e-15	65.7539
0.198	-11626.2	-6.72243e-15	-23849.1	8.17613e-36	-5.13604e-20	-1.4998e-35	-105.869	1.01577e-15	65.5499
0.199	-11529.5	-6.81578e-15	-24044.7	1.7174e-35	-5.13604e-20	-3.37362e-34	-106.026	1.01582e-15	65.3466
0.2	-11432.2	-6.90961e-15	-24239.3	-1.86574e-36	3.91125e-20	5.34475e-34	-106.178	1.01586e-15	65.144
0.201	-11334.3	-7.00394e-15	-24433	3.37781e-35	-5.13604e-20	5.35397e-34	-106.327	1.01591e-15	64.9421
0.202	-11235.9	-7.09876e-15	-24625.8	3.47606e-35	-5.13604e-20	-6.45345e-35	-106.472	1.01595e-15	64.741
0.203	-11136.9	-7.19407e-15	-24817.7	1.48061e-35	-5.13604e-20	5.26666e-34	-106.612	1.016e-15	64.5406
0.204	-11037.5	-7.28987e-15	-25008.6	1.02277e-35	3.91125e-20	-2.64489e-34	-106.748	1.01604e-15	64.3411
