    PART-1-1           1              0.              0.              0.             -0.              0.              0.
    PART-1-1           2             0.4              0.              0.        0.399968      0.00334785      0.00334785
    PART-1-1           3             0.8              0.              0.        0.799721       0.0132208       0.0132208
    PART-1-1           4             1.2              0.              0.         1.19906       0.0293958       0.0293958
    PART-1-1           5             1.6              0.              0.         1.59782       0.0516524       0.0516524
    PART-1-1           6              2.              0.              0.         1.99584       0.0797736       0.0797736
    PART-1-1           7             2.4              0.              0.         2.39297        0.113546        0.113546
    PART-1-1           8             2.8              0.              0.         2.78911         0.15276         0.15276
    PART-1-1           9             3.2              0.              0.         3.18414        0.197211        0.197211
    PART-1-1          10             3.6              0.              0.         3.57797        0.246698        0.246698
    PART-1-1          11              4.              0.              0.         3.97052        0.301026        0.301026
    PART-1-1          12             4.4              0.              0.         4.36173        0.360002        0.360002
    PART-1-1          13             4.8              0.              0.         4.75154        0.423441        0.423441
    PART-1-1          14             5.2              0.              0.         5.13991        0.491162        0.491162
    PART-1-1          15             5.6              0.              0.          5.5268        0.562988        0.562988
    PART-1-1          16              6.              0.              0.         5.91219        0.638746        0.638746
    PART-1-1          17             6.4              0.              0.         6.29606        0.718272        0.718272
    PART-1-1          18             6.8              0.              0.         6.67839        0.801402        0.801402
    PART-1-1          19             7.2              0.              0.          7.0592        0.887979        0.887979
    PART-1-1          20             7.6              0.              0.         7.43847         0.97785         0.97785
    PART-1-1          21              8.              0.              0.         7.81623         1.07087         1.07087
    PART-1-1          22             8.4              0.              0.         8.19248         1.16689         1.16689
    PART-1-1          23             8.8              0.              0.         8.56724         1.26577         1.26577
    PART-1-1          24             9.2              0.              0.         8.94054         1.36738         1.36738
    PART-1-1          25             9.6              0.              0.         9.31241         1.47159         1.47159
    PART-1-1          26             10.              0.              0.         9.68288         1.57826         1.57826
    PART-1-1          27            10.4              0.              0.          10.052         1.68728         1.68728
    PART-1-1          28            10.8              0.              0.         10.4197         1.79852         1.79852
    PART-1-1          29            11.2              0.              0.         10.7862         1.91187         1.91187
    PART-1-1          30            11.6              0.              0.         11.1515         2.02721         2.02721
    PART-1-1          31             12.              0.              0.         11.5155         2.14443         2.14443
    PART-1-1          32            12.4              0.              0.         11.8784         2.26342         2.26342
    PART-1-1          33            12.8              0.              0.         12.2402         2.38408         2.38408
    PART-1-1          34            13.2              0.              0.         12.6009         2.50631         2.50631
    PART-1-1          35            13.6              0.              0.         12.9606            2.63            2.63
