0 0 0
0.199999 0.000524882 0.000524882
0.399988 0.00208498 0.00208498
0.599956 0.0046662 0.0046662
0.799892 0.00825456 0.00825456
0.999788 0.0128361 0.0128361
1.19963 0.0183969 0.0183969
1.39942 0.0249231 0.0249231
1.59914 0.0324011 0.0324011
1.79879 0.040817 0.040817
1.99835 0.0501573 0.0501573
2.19783 0.0604085 0.0604085
2.39721 0.071557 0.071557
2.59648 0.0835894 0.0835894
2.79565 0.0964926 0.0964926
2.9947 0.110253 0.110253
3.19363 0.124858 0.124858
3.39244 0.140294 0.140294
3.59112 0.156549 0.156549
3.78966 0.173608 0.173608
3.98806 0.191461 0.191461
4.18632 0.210093 0.210093
4.38443 0.229493 0.229493
4.58239 0.249647 0.249647
4.78019 0.270544 0.270544
4.97784 0.29217 0.29217
5.17533 0.314514 0.314514
5.37266 0.337564 0.337564
5.56982 0.361307 0.361307
5.76681 0.385732 0.385732
5.96364 0.410826 0.410826
6.1603 0.436578 0.436578
6.35679 0.462977 0.462977
6.5531 0.490009 0.490009
6.74924 0.517665 0.517665
6.9452 0.545932 0.545932
7.14099 0.574799 0.574799
7.33661 0.604255 0.604255
7.53205 0.634289 0.634289
7.72731 0.66489 0.66489
7.9224 0.696046 0.696046
8.11731 0.727747 0.727747
8.31205 0.759982 0.759982
8.50661 0.79274 0.79274
8.701 0.82601 0.82601
8.89521 0.859782 0.859782
9.08926 0.894046 0.894046
9.28313 0.928791 0.928791
9.47683 0.964006 0.964006
9.67036 0.999682 0.999682
9.86373 1.03581 1.03581
10.0569 1.07237 1.07237
10.25 1.10937 1.10937
10.4428 1.14679 1.14679
10.6356 1.18461 1.18461
10.8281 1.22284 1.22284
11.0205 1.26146 1.26146
11.2128 1.30045 1.30045
11.4049 1.33982 1.33982
11.5968 1.37956 1.37956
11.7886 1.41964 1.41964
11.9803 1.46007 1.46007
12.1718 1.50083 1.50083
12.3631 1.54191 1.54191
12.5544 1.58331 1.58331
12.7455 1.62501 1.62501
12.9365 1.66702 1.66702
13.1273 1.70931 1.70931
13.318 1.75187 1.75187
13.5087 1.79471 1.79471
13.6991 1.83781 1.83781
13.8895 1.88116 1.88116
14.0798 1.92475 1.92475
14.2699 1.96858 1.96858
14.46 2.01263 2.01263
14.6499 2.0569 2.0569
14.8398 2.10137 2.10137
15.0296 2.14605 2.14605
15.2192 2.19091 2.19091
15.4088 2.23596 2.23596
15.5983 2.28119 2.28119
15.7877 2.32657 2.32657
15.9771 2.37212 2.37212
16.1663 2.41781 2.41781
16.3556 2.46364 2.46364
16.5447 2.50961 2.50961
16.7338 2.55569 2.55569
16.9228 2.6019 2.6019
17.1118 2.64821 2.64821
17.3007 2.69461 2.69461
17.4896 2.74111 2.74111
17.6784 2.78769 2.78769
17.8672 2.83434 2.83434
18.056 2.88106 2.88106
18.2448 2.92783 2.92783
18.4335 2.97466 2.97466
18.6222 3.02152 3.02152
18.8109 3.06842 3.06842
18.9995 3.11534 3.11534
19.1882 3.16228 3.16228
19.3769 3.20923 3.20923
