0 0 0
0.199986 0.0020347 0.0020347
0.399814 0.0079942 0.0079942
0.599347 0.0177381 0.0177381
0.798456 0.0311294 0.0311294
0.997032 0.048032 0.048032
1.19497 0.0683138 0.0683138
1.3922 0.0918444 0.0918444
1.58862 0.118498 0.118498
1.78419 0.14815 0.14815
1.97884 0.180683 0.180683
2.17252 0.215979 0.215979
2.3652 0.253926 0.253926
2.55684 0.294417 0.294417
2.74741 0.337346 0.337346
2.93691 0.382613 0.382613
3.1253 0.43012 0.43012
3.31258 0.479773 0.479773
3.49875 0.531483 0.531483
3.6838 0.585163 0.585163
3.86773 0.64073 0.64073
4.05054 0.698104 0.698104
4.23226 0.757209 0.757209
4.41287 0.817971 0.817971
4.5924 0.880321 0.880321
4.77086 0.94419 0.94419
4.94826 1.00951 1.00951
5.12463 1.07623 1.07623
5.29997 1.14429 1.14429
5.4743 1.21362 1.21362
5.64765 1.28417 1.28417
5.82004 1.3559 1.3559
5.99148 1.42875 1.42875
6.162 1.50267 1.50267
6.33162 1.57763 1.57763
6.50036 1.65356 1.65356
6.66824 1.73045 1.73045
6.83529 1.80824 1.80824
7.00152 1.88689 1.88689
7.16697 1.96638 1.96638
7.33164 2.04666 2.04666
7.49556 2.1277 2.1277
7.65876 2.20947 2.20947
7.82125 2.29194 2.29194
7.98306 2.37509 2.37509
8.1442 2.45887 2.45887
8.3047 2.54327 2.54327
8.46458 2.62826 2.62826
8.62386 2.71381 2.71381
8.78254 2.79991 2.79991
8.94067 2.88652 2.88652
9.09825 2.97363 2.97363
9.25529 3.06122 3.06122
9.41183 3.14926 3.14926
9.56788 3.23774 3.23774
9.72344 3.32664 3.32664
9.87855 3.41593 3.41593
10.0332 3.50562 3.50562
10.1875 3.59567 3.59567
10.3413 3.68607 3.68607
10.4947 3.77681 3.77681
10.6477 3.86787 3.86787
10.8004 3.95924 3.95924
10.9527 4.0509 4.0509
11.1047 4.14285 4.14285
11.2564 4.23507 4.23507
11.4077 4.32754 4.32754
11.5588 4.42027 4.42027
11.7095 4.51322 4.51322
11.86 4.6064 4.6064
12.0102 4.6998 4.6998
12.1601 4.7934 4.7934
12.3098 4.8872 4.8872
12.4593 4.98118 4.98118
12.6086 5.07533 5.07533
12.7576 5.16966 5.16966
12.9064 5.26414 5.26414
13.0551 5.35877 5.35877
13.2036 5.45355 5.45355
13.3519 5.54846 5.54846
13.5 5.6435 5.6435
13.648 5.73866 5.73866
13.7958 5.83393 5.83393
13.9435 5.92931 5.92931
14.091 6.02479 6.02479
14.2385 6.12036 6.12036
14.3858 6.21601 6.21601
14.533 6.31175 6.31175
14.6802 6.40756 6.40756
14.8272 6.50344 6.50344
14.9742 6.59938 6.59938
15.1211 6.69537 6.69537
15.2679 6.79142 6.79142
15.4147 6.8875 6.8875
15.5614 6.98363 6.98363
15.7081 7.07979 7.07979
15.8547 7.17598 7.17598
16.0013 7.27219 7.27219
16.1479 7.36841 7.36841
16.2945 7.46465 7.46465
16.441 7.56089 7.56089
