# Time	Qx	Qy	Qz	Mx	My	Mz	Wx	Wy	Wz
0	0	0	0	0	0	0	0	0	0
0.2	-1.92593e-34	5.77779e-34	-2.94218e-47	0	1.0357e-50	2.61799e-06	-0.016692	0.155741	1e-15
0.4	4.81482e-34	-1.63704e-33	-1.09476e-47	-4.27642e-50	8.55285e-50	5.23599e-06	-0.0657421	0.303559	1e-15
0.6	1.38667e-32	1.69482e-32	-5.47382e-48	5.34553e-51	-3.74187e-50	7.85398e-06	-0.144149	0.436078	1e-15
0.8	-5.77779e-34	1.44445e-34	0	-2.56585e-49	6.41464e-50	1.0472e-05	-0.247161	0.546969	1e-15
1	-4.62223e-33	7.29145e-34	-1.91584e-47	-1.33638e-51	-1.06911e-50	1.309e-05	-0.368625	0.631375	1e-15
