# Time	Qx	Qy	Qz	Mx	My	Mz	Wx	Wy	Wz
0.79	-879.24	1536.25	-1576	4.82454e-20	1.89943e-20	-1.09408e-19	-47.6576	-56.7249	13.0961
0.8	-926.263	1561.2	-1569.93	6.28008e-19	6.40768e-20	7.8313e-20	-46.895	-56.3725	12.4893
0.81	-975.056	1584.99	-1562.68	-1.34415e-20	6.49675e-20	-3.0968e-20	-46.1388	-56.0013	11.8768
0.82	-1025.58	1607.56	-1554.2	6.61629e-19	-8.36202e-20	5.02068e-21	-45.39	-55.6112	11.2584
0.83	-1077.79	1628.83	-1544.46	8.20834e-19	-1.02126e-19	3.53479e-20	-44.6496	-55.2023	10.6336
0.84	-1131.65	1648.76	-1533.41	-5.60221e-20	-1.08729e-19	-2.74071e-21	-43.9187	-54.7744	10.0023
0.85	-1187.1	1667.28	-1521.01	-4.46505e-20	1.30611e-19	1.56521e-20	-43.1985	-54.3277	9.36421
0.86	-1244.09	1684.31	-1507.23	-5.60231e-19	-1.92527e-20	-2.38181e-20	-42.4898	-53.8622	8.71916
0.87	-1302.55	1699.81	-1492.01	7.6502e-19	2.93547e-20	3.8531e-21	-41.7939	-53.378	8.06706
0.88	-1362.42	1713.71	-1475.33	-1.0928e-18	2.44818e-20	-3.91835e-21	-41.1117	-52.8753	7.40782
0.89	-1423.64	1725.95	-1457.14	1.00297e-20	6.95466e-20	-3.30794e-21	-40.4444	-52.3542	6.74141
0.9	-1486.12	1736.47	-1437.4	5.18184e-20	-3.60331e-20	-4.82385e-21	-39.7929	-51.8149	6.06786
0.91	-1549.78	1745.22	-1416.08	5.12707e-20	2.62248e-20	-6.73169e-21	-39.1583	-51.2577	5.38723
0.92	-1614.55	1752.13	-1393.15	8.57349e-19	3.28472e-20	-1.22109e-20	-38.5415	-50.6829	4.69962
0.93	-1680.34	1757.15	-1368.57	-1.06264e-20	-1.50901e-19	8.87568e-22	-37.9436	-50.0908	4.0052
0.94	-1747.04	1760.24	-1342.31	-1.3692e-19	-2.18191e-19	1.93519e-20	-37.3656	-49.4819	3.30414
0.95	-1814.58	1761.34	-1314.35	-9.72038e-20	-2.35628e-19	1.85752e-20	-36.8084	-48.8564	2.59668
0.96	-1882.83	1760.4	-1284.65	1.32591e-19	-1.98754e-19	1.03948e-20	-36.2728	-48.215	1.88312
0.97	-1951.71	1757.39	-1253.2	-1.08443e-19	1.33679e-19	-9.90768e-21	-35.7599	-47.558	1.16375
0.98	-2021.1	1752.26	-1219.97	-3.23734e-19	-1.82155e-20	1.74974e-20	-35.2704	-46.886	0.438932
0.99	-2090.89	1744.98	-1184.96	-3.62113e-20	8.04224e-21	6.60691e-21	-34.8053	-46.1997	-0.290936
1	-2160.97	1735.51	-1148.13	9.0781e-20	1.41948e-19	-1.82057e-20	-34.3651	-45.4996	-1.02543
