# Time	Qx	Qy	Qz	Mx	My	Mz	Wx	Wy	Wz
0.428	-379.266	280.669	-1194.17	8.59198e-21	-2.97545e-21	9.04714e-21	-69.7306	-57.3588	37.9682
0.429	-378.08	284.166	-1196.94	1.86514e-21	-3.65001e-21	-6.76682e-21	-69.7196	-57.3946	37.8698
0.43	-376.9	287.667	-1199.71	1.63506e-20	3.02069e-21	-6.30143e-21	-69.708	-57.43	37.7717
0.431	-375.728	291.172	-1202.45	-1.65694e-21	1.02013e-21	-3.70737e-21	-69.6958	-57.4651	37.6738
0.432	-374.562	294.682	-1205.19	3.2153e-21	2.81547e-21	-5.87944e-22	-69.6831	-57.4999	37.5762
0.433	-373.403	298.196	-1207.91	5.35787e-21	-7.1549e-22	-1.8938e-21	-69.6698	-57.5343	37.479
0.434	-372.251	301.713	-1210.62	-1.60997e-20	-3.77679e-21	-1.05866e-20	-69.6559	-57.5685	37.3819
0.435	-371.106	305.235	-1213.32	4.69517e-22	4.50651e-22	1.35853e-20	-69.6416	-57.6023	37.2852
0.436	-369.969	308.761	-1216	1.22814e-20	-9.46022e-22	8.7947e-21	-69.6266	-57.6358	37.1887
0.437	-368.839	312.29	-1218.67	-3.20701e-21	-3.86359e-21	1.91264e-26	-69.6112	-57.669	37.0925
0.438	-367.716	315.823	-1221.33	-1.21505e-20	-2.64175e-21	-8.76115e-21	-69.5952	-57.7019	36.9966
0.439	-366.601	319.361	-1223.97	-2.65538e-20	-2.00668e-21	-2.03824e-21	-69.5787	-57.7345	36.901
0.44	-365.493	322.901	-1226.6	2.50454e-21	-2.91606e-21	1.2668e-20	-69.5616	-57.7668	36.8057
0.441	-364.394	326.446	-1229.22	5.07528e-21	1.22082e-21	-1.3719e-21	-69.5441	-57.7988	36.7106
0.442	-363.302	329.994	-1231.82	-3.49985e-21	5.79312e-21	1.21365e-20	-69.526	-57.8305	36.6158
0.443	-362.218	333.546	-1234.42	-1.15578e-20	-3.08577e-22	-6.07089e-21	-69.5074	-57.8618	36.5213
0.444	-361.142	337.101	-1237	3.323e-20	5.26927e-21	2.36578e-21	-69.4883	-57.8929	36.427
0.445	-360.074	340.66	-1239.57	3.79871e-20	3.4187e-21	9.94845e-21	-69.4687	-57.9237	36.3331
0.446	-359.015	344.222	-1242.12	-4.41319e-21	-3.1819e-21	-7.29291e-21	-69.4486	-57.9543	36.2394
0.447	-357.963	347.788	-1244.66	-1.79353e-21	3.89664e-21	-2.18747e-21	-69.4279	-57.9845	36.146
0.448	-356.921	351.357	-1247.19	1.35124e-20	3.18289e-21	9.23917e-21	-69.4068	-58.0144	36.0528
0.449	-355.886	354.929	-1249.71	-4.66198e-21	1.18088e-21	1.42783e-21	-69.3852	-58.0441	35.9599
0.45	-354.861	358.505	-1252.22	6.3092e-21	1.30284e-21	1.28882e-20	-69.3631	-58.0734	35.8674
0.451	-353.844	362.084	-1254.71	1.35216e-20	-5.64345e-22	-5.93583e-22	-69.3406	-58.1025	35.775
0.452	-352.836	365.666	-1257.19	7.41279e-21	1.97536e-22	8.74805e-22	-69.3175	-58.1313	35.683
0.453	-351.836	369.251	-1259.66	-1.51832e-20	-4.50496e-21	-7.69904e-22	-69.2939	-58.1598	35.5912
0.454	-350.846	372.839	-1262.12	-1.16007e-20	-2.79256e-21	-7.52545e-21	-69.2699	-58.1881	35.4997
0.455	-349.865	376.43	-1264.56	-1.75779e-20	-2.7952e-21	-2.34292e-21	-69.2454	-58.216	35.4085
0.456	-348.893	380.025	-1267	-3.10995e-20	-2.69216e-21	-5.21439e-21	-69.2205	-58.2437	35.3175
0.457	-347.93	383.622	-1269.42	1.91445e-21	-3.6711e-21	-2.20284e-21	-69.1951	-58.2712	35.2268
0.458	-346.976	387.222	-1271.83	-1.68812e-20	-1.65715e-21	-1.74436e-21	-69.1692	-58.2983	35.1364
0.459	-346.032	390.825	-1274.22	-2.04175e-20	7.85207e-22	-7.58227e-21	-69.1428	-58.3252	35.0463
0.46	-345.098	394.431	-1276.61	-2.47681e-20	-4.12008e-21	-1.13038e-20	-69.116	-58.3518	34.9564
0.461	-344.173	398.04	-1278.98	1.36904e-20	3.14451e-21	-5.57697e-21	-69.0888	-58.3782	34.8668
0.462	-343.257	401.651	-1281.35	1.03922e-20	-3.26408e-21	-1.26646e-21	-69.0611	-58.4043	34.7774
0.463	-342.352	405.265	-1283.7	-1.13617e-20	-1.13699e-21	-8.81773e-21	-69.0329	-58.4301	34.6883
0.464	-341.456	408.882	-1286.04	1.20447e-20	5.89109e-21	5.39615e-22	-69.0044	-58.4557	34.5995
0.465	-340.57	412.501	-1288.36	-1.58655e-20	-1.60231e-21	-5.13484e-21	-68.9753	-58.481	34.511
0.466	-339.694	416.123	-1290.68	-1.19915e-20	-1.23926e-21	1.50064e-21	-68.9459	-58.5061	34.4227
0.467	-338.828	419.748	-1292.98	1.22387e-20	-8.67649e-23	1.35082e-20	-68.916	-58.5309	34.3347
0.468	-337.972	423.375	-1295.28	9.74508e-21	-1.56208e-22	-1.66995e-21	-68.8857	-58.5554	34.2469
0.469	-337.127	427.005	-1297.56	2.15679e-21	-4.60559e-22	-3.96424e-21	-68.8549	-58.5797	34.1594
0.47	-336.292	430.637	-1299.83	2.82988e-20	-2.63667e-22	-1.07358e-21	-68.8237	-58.6038	34.0722
0.471	-335.467	434.271	-1302.09	1.05011e-20	2.37063e-21	1.03977e-20	-68.7921	-58.6276	33.9852
0.472	-334.653	437.908	-1304.34	3.6425e-20	2.26884e-21	1.23014e-20	-68.7601	-58.6511	33.8985
0.473	-333.849	441.547	-1306.58	-4.23842e-21	-1.70747e-21	-5.20563e-21	-68.7277	-58.6744	33.812
0.474	-333.056	445.188	-1308.8	1.00591e-20	2.13336e-21	1.18611e-20	-68.6949	-58.6975	33.7258
0.475	-332.274	448.832	-1311.02	3.47627e-20	-5.45063e-22	1.05105e-20	-68.6616	-58.7203	33.6399
0.476	-331.502	452.478	-1313.22	8.69031e-23	-1.44173e-21	1.00799e-21	-68.628	-58.7429	33.5542
0.477	-330.741	456.126	-1315.42	1.68579e-20	2.93569e-21	1.28222e-20	-68.5939	-58.7652	33.4688
0.478	-329.992	459.776	-1317.6	2.14821e-20	2.10471e-21	1.242e-20	-68.5595	-58.7873	33.3836
0.479	-329.253	463.428	-1319.77	2.03615e-20	3.11946e-21	-9.01235e-22	-68.5246	-58.8092	33.2987
0.48	-328.525	467.083	-1321.93	-1.21667e-21	2.39628e-22	-4.24996e-21	-68.4894	-58.8308	33.214
0.481	-327.809	470.739	-1324.08	-4.9992e-21	-6.17521e-22	2.004e-21	-68.4538	-58.8522	33.1296
0.482	-327.103	474.397	-1326.22	-1.09778e-20	-1.60108e-22	9.01452e-21	-68.4177	-58.8733	33.0454
0.483	-326.409	478.058	-1328.35	-1.73287e-20	-3.2259e-21	9.47606e-21	-68.3813	-58.8942	32.9615
0.484	-325.727	481.72	-1330.47	-2.39162e-20	-2.95409e-21	-1.69396e-20	-68.3445	-58.9149	32.8778
0.485	-325.055	485.384	-1332.58	2.57155e-20	1.09681e-22	9.06166e-21	-68.3074	-58.9354	32.7944
0.486	-324.396	489.05	-1334.68	3.7676e-21	8.18364e-23	9.18293e-21	-68.2698	-58.9556	32.7112
0.487	-323.748	492.718	-1336.76	-1.81713e-20	-2.69313e-21	-1.30897e-20	-68.2319	-58.9756	32.6283
0.488	-323.111	496.387	-1338.84	2.51864e-20	2.89693e-21	-2.29175e-21	-68.1936	-58.9954	32.5456
0.489	-322.487	500.058	-1340.91	4.78259e-21	-9.62947e-22	-1.53373e-21	-68.155	-59.015	32.4632
0.49	-321.874	503.731	-1342.96	-1.68264e-20	6.1698e-22	-9.25741e-21	-68.1159	-59.0343	32.381
0.491	-321.273	507.406	-1345.01	-6.59933e-21	-1.35612e-21	-2.62782e-21	-68.0765	-59.0534	32.299
0.492	-320.684	511.082	-1347.05	-1.71993e-20	-3.02123e-21	1.44916e-21	-68.0368	-59.0723	32.2173
0.493	-320.107	514.76	-1349.07	5.54723e-23	-3.12912e-21	-1.2984e-20	-67.9967	-59.091	32.1358
0.494	-319.542	518.44	-1351.09	-9.3307e-21	-1.68602e-21	1.11668e-21	-67.9562	-59.1094	32.0546
0.495	-318.989	522.121	-1353.09	-1.66739e-20	-2.35627e-21	2.52532e-21	-67.9154	-59.1276	31.9736
0.496	-318.448	525.804	-1355.09	-2.03523e-22	-2.60853e-22	1.10639e-20	-67.8742	-59.1456	31.8928
0.497	-317.92	529.488	-1357.07	-2.64537e-21	4.6144e-25	-3.66443e-22	-67.8327	-59.1634	31.8123
0.498	-317.404	533.173	-1359.05	1.92963e-20	-3.65188e-23	1.11744e-20	-67.7909	-59.181	31.732
0.499	-316.9	536.86	-1361.02	2.42776e-20	1.0132e-21	2.27211e-20	-67.7487	-59.1984	31.6519
0.5	-316.409	540.548	-1362.97	-7.16708e-21	6.15343e-22	-4.89728e-21	-67.7061	-59.2155	31.5721
0.501	-315.931	544.238	-1364.92	-5.11632e-21	-1.48042e-23	1.3422e-20	-67.6632	-59.2325	31.4925
0.502	-315.465	547.929	-1366.85	2.78989e-20	2.0507e-21	2.02162e-20	-67.62	-59.2492	31.4131
0.503	-315.011	551.621	-1368.78	2.34204e-21	1.3502e-21	-3.49826e-22	-67.5765	-59.2657	31.334
0.504	-314.571	555.315	-1370.7	2.42286e-20	4.03741e-21	1.20382e-20	-67.5326	-59.282	31.2551
0.505	-314.143	559.009	-1372.61	2.29963e-20	4.54347e-21	2.09083e-20	-67.4884	-59.2981	31.1764
0.506	-313.728	562.705	-1374.5	-7.73601e-21	-1.96332e-21	7.4606e-22	-67.4438	-59.314	31.0979
0.507	-313.326	566.402	-1376.39	2.61706e-20	-7.15504e-23	-1.21892e-21	-67.399	-59.3297	31.0197
0.508	-312.937	570.1	-1378.27	-1.16298e-20	-9.21437e-22	-3.73434e-22	-67.3538	-59.3452	30.9417
0.509	-312.56	573.8	-1380.14	-2.62694e-21	1.94303e-21	1.15731e-20	-67.3083	-59.3605	30.8639
0.51	-312.198	577.5	-1382	-7.45925e-21	-2.64947e-22	2.52668e-21	-67.2625	-59.3756	30.7863
0.511	-311.848	581.201	-1383.85	4.39906e-21	-6.93121e-23	-1.10542e-21	-67.2163	-59.3905	30.709
0.512	-311.511	584.904	-1385.69	-4.78807e-21	-1.74893e-21	9.19864e-21	-67.1699	-59.4051	30.6318
0.513	-311.188	588.607	-1387.52	1.93683e-20	4.53477e-21	1.01318e-20	-67.1231	-59.4196	30.5549
0.514	-310.878	592.311	-1389.35	4.50406e-21	-1.86464e-21	-3.79298e-21	-67.0761	-59.4339	30.4782
0.515	-310.581	596.016	-1391.16	-1.17466e-20	1.36673e-21	-1.81983e-21	-67.0287	-59.448	30.4017
0.516	-310.298	599.722	-1392.97	-4.21759e-21	-4.80855e-22	-9.06232e-21	-66.981	-59.4619	30.3255
0.517	-310.028	603.429	-1394.76	-1.1581e-20	-1.93891e-22	-1.04054e-20	-66.9331	-59.4755	30.2494
0.518	-309.772	607.137	-1396.55	3.75388e-20	-6.21966e-23	1.07962e-20	-66.8848	-59.489	30.1736
0.519	-309.53	610.845	-1398.32	-2.64894e-21	6.29598e-22	-1.307e-21	-66.8362	-59.5023	30.0979
0.52	-309.301	614.555	-1400.09	-1.36485e-20	-8.40714e-22	-5.91547e-21	-66.7874	-59.5154	30.0225
0.521	-309.086	618.265	-1401.85	-3.79568e-20	-6.8314e-22	-6.41527e-21	-66.7382	-59.5283	29.9473
0.522	-308.884	621.975	-1403.6	-4.29833e-20	-4.63109e-21	-3.995e-21	-66.6888	-59.541	29.8722
0.523	-308.697	625.686	-1405.34	-1.20063e-20	-8.53076e-22	-2.86797e-21	-66.639	-59.5536	29.7974
0.524	-308.523	629.398	-1407.07	-2.65643e-20	-3.2953e-21	-1.21043e-20	-66.589	-59.5659	29.7228
0.525	-308.364	633.111	-1408.8	4.75474e-21	-3.15427e-22	2.04133e-21	-66.5387	-59.578	29.6484
0.526	-308.218	636.824	-1410.51	4.84535e-21	-3.19722e-21	2.19952e-21	-66.4881	-59.59	29.5742
0.527	-308.087	640.538	-1412.22	-1.56751e-20	-1.02304e-21	-9.51035e-21	-66.4373	-59.6017	29.5002
0.528	-307.969	644.252	-1413.91	-2.33336e-20	-7.51381e-22	-3.91296e-21	-66.3861	-59.6133	29.4264
0.529	-307.866	647.967	-1415.6	1.03567e-21	5.38684e-22	1.02672e-20	-66.3347	-59.6247	29.3528
0.53	-307.777	651.682	-1417.28	-9.41537e-21	3.45249e-22	-2.44839e-21	-66.283	-59.6359	29.2794
0.531	-307.702	655.397	-1418.95	5.35136e-21	-1.80103e-21	-3.20789e-22	-66.2311	-59.6469	29.2062
0.532	-307.642	659.113	-1420.61	2.44575e-20	1.32751e-22	1.36254e-20	-66.1788	-59.6577	29.1331
0.533	-307.596	662.829	-1422.27	4.3886e-20	1.67449e-21	8.89757e-21	-66.1263	-59.6683	29.0603
0.534	-307.564	666.546	-1423.91	2.56063e-20	4.12633e-22	7.41914e-22	-66.0736	-59.6788	28.9877
0.535	-307.547	670.263	-1425.55	2.06946e-20	1.70539e-21	8.83915e-21	-66.0205	-59.689	28.9152
0.536	-307.544	673.98	-1427.18	-1.03655e-20	-6.71636e-22	-7.51886e-21	-65.9672	-59.6991	28.843
0.537	-307.556	677.698	-1428.8	-9.03137e-21	-4.69662e-23	-3.71527e-21	-65.9137	-59.709	28.7709
0.538	-307.583	681.415	-1430.41	1.78788e-20	3.62117e-22	9.62764e-22	-65.8599	-59.7187	28.699
0.539	-307.624	685.133	-1432.01	2.25102e-20	1.76869e-21	-1.16647e-21	-65.8058	-59.7283	28.6273
0.54	-307.68	688.851	-1433.6	2.53163e-20	-1.71393e-21	1.25842e-21	-65.7515	-59.7376	28.5558
0.541	-307.751	692.569	-1435.19	2.59056e-20	-1.65222e-21	1.25764e-21	-65.6969	-59.7468	28.4845
0.542	-307.836	696.287	-1436.77	-8.82542e-21	1.20101e-21	-4.81153e-21	-65.6421	-59.7558	28.4133
0.543	-307.937	700.006	-1438.34	-5.29804e-21	-1.86552e-21	-3.94056e-21	-65.587	-59.7646	28.3423
0.544	-308.052	703.724	-1439.9	4.71625e-21	3.19817e-22	-4.48812e-22	-65.5317	-59.7733	28.2716
0.545	-308.183	707.442	-1441.45	1.91866e-21	-1.69171e-21	-6.5631e-21	-65.4762	-59.7817	28.2009
0.546	-308.328	711.161	-1442.99	-9.563e-21	-1.44253e-21	-1.25485e-21	-65.4204	-59.79	28.1305
0.547	-308.488	714.879	-1444.53	-1.9359e-20	-2.72918e-21	-1.30292e-20	-65.3643	-59.7981	28.0602
0.548	-308.664	718.597	-1446.06	-5.50167e-22	1.69884e-22	1.01422e-20	-65.308	-59.806	27.9902
0.549	-308.855	722.315	-1447.58	-1.78847e-20	-1.69201e-21	-1.16069e-21	-65.2515	-59.8138	27.9202
0.55	-309.061	726.033	-1449.09	-5.95481e-21	-9.57924e-22	-3.80643e-21	-65.1947	-59.8213	27.8505
0.551	-309.282	729.751	-1450.59	-9.13914e-21	-1.50541e-21	-7.09975e-21	-65.1378	-59.8287	27.7809
0.552	-309.518	733.469	-1452.09	-1.35498e-20	-3.98289e-22	-2.31126e-21	-65.0805	-59.836	27.7115
0.553	-309.77	737.186	-1453.58	2.21922e-22	-1.48367e-21	-2.53904e-22	-65.0231	-59.843	27.6423
0.554	-310.037	740.903	-1455.05	1.95625e-20	1.54709e-21	1.22385e-20	-64.9654	-59.8499	27.5732
0.555	-310.32	744.62	-1456.53	1.9372e-20	1.71559e-21	1.22066e-20	-64.9075	-59.8566	27.5043
0.556	-310.618	748.336	-1457.99	-1.33423e-20	-2.34351e-21	-1.0722e-20	-64.8493	-59.8631	27.4355
0.557	-310.931	752.052	-1459.45	-9.89446e-21	-1.01516e-21	-8.25525e-21	-64.791	-59.8695	27.367
0.558	-311.261	755.768	-1460.89	2.41801e-20	6.55388e-22	1.07769e-21	-64.7324	-59.8756	27.2985
0.559	-311.605	759.484	-1462.33	-8.62486e-21	4.21187e-22	-6.03706e-21	-64.6736	-59.8816	27.2303
0.56	-311.966	763.199	-1463.76	4.33056e-20	1.44313e-21	1.1126e-20	-64.6146	-59.8875	27.1622
0.561	-312.342	766.913	-1465.19	1.94456e-20	2.14596e-21	1.33437e-21	-64.5553	-59.8931	27.0942
0.562	-312.734	770.627	-1466.6	2.60479e-20	5.01822e-22	-2.25615e-21	-64.4959	-59.8986	27.0264
0.563	-313.141	774.34	-1468.01	2.98666e-21	1.13467e-21	-2.52468e-21	-64.4362	-59.904	26.9588
0.564	-313.565	778.053	-1469.41	-9.20903e-21	-9.76556e-22	-1.11801e-20	-64.3763	-59.9091	26.8913
0.565	-314.004	781.766	-1470.81	-6.53958e-21	-6.995e-22	-2.19133e-20	-64.3162	-59.9141	26.824
0.566	-314.459	785.477	-1472.19	-5.00214e-20	-1.45203e-21	-1.28154e-20	-64.2559	-59.9189	26.7568
0.567	-314.93	789.188	-1473.57	1.85623e-20	1.05655e-21	9.46582e-21	-64.1954	-59.9235	26.6898
0.568	-315.417	792.899	-1474.94	-2.5859e-20	-7.8387e-23	1.33551e-21	-64.1347	-59.928	26.6229
0.569	-315.92	796.609	-1476.3	3.08192e-20	-3.68695e-22	1.18397e-20	-64.0738	-59.9323	26.5562
0.57	-316.44	800.318	-1477.65	-8.78345e-22	6.81526e-22	-3.61733e-21	-64.0126	-59.9365	26.4896
0.571	-316.975	804.026	-1479	4.30061e-20	1.52138e-21	1.95968e-20	-63.9513	-59.9404	26.4232
0.572	-317.526	807.733	-1480.34	1.40184e-20	8.01447e-22	1.1611e-20	-63.8898	-59.9442	26.3569
0.573	-318.094	811.44	-1481.67	1.11054e-20	5.18645e-22	2.06603e-20	-63.8281	-59.9479	26.2907
0.574	-318.678	815.145	-1482.99	-1.72465e-20	4.38627e-22	-5.24652e-21	-63.7662	-59.9513	26.2247
0.575	-319.278	818.85	-1484.31	-4.94325e-20	-1.48582e-21	-7.62009e-21	-63.704	-59.9546	26.1588
0.576	-319.894	822.554	-1485.62	3.98908e-21	-1.09459e-22	-5.424e-21	-63.6417	-59.9578	26.0931
0.577	-320.527	826.257	-1486.92	-2.21498e-21	-2.52524e-22	-4.56247e-21	-63.5792	-59.9607	26.0275
0.578	-321.176	829.959	-1488.21	-3.47048e-20	-9.34677e-22	-5.03201e-21	-63.5166	-59.9635	25.962
0.579	-321.842	833.66	-1489.5	-2.653e-20	-1.33562e-21	-3.23436e-21	-63.4537	-59.9662	25.8967
0.58	-322.524	837.36	-1490.77	-9.09439e-21	-2.00342e-21	1.81716e-22	-63.3906	-59.9687	25.8315
0.581	-323.222	841.059	-1492.04	-2.33707e-20	-1.46896e-21	-1.3748e-21	-63.3274	-59.971	25.7665
0.582	-323.937	844.757	-1493.31	-2.65717e-20	-2.59323e-21	2.47208e-21	-63.2639	-59.9731	25.7015
0.583	-324.669	848.453	-1494.56	-2.70607e-20	-1.34055e-21	-1.11614e-20	-63.2003	-59.9751	25.6367
0.584	-325.417	852.149	-1495.81	1.56734e-20	1.5412e-21	8.3427e-21	-63.1365	-59.9769	25.5721
0.585	-326.181	855.843	-1497.05	2.72272e-20	-1.9217e-21	2.44977e-21	-63.0725	-59.9785	25.5075
0.586	-326.963	859.536	-1498.28	-2.72206e-20	1.11657e-22	-2.62388e-21	-63.0084	-59.98	25.4431
0.587	-327.761	863.228	-1499.51	-2.28642e-20	7.48734e-23	-9.5817e-21	-62.944	-59.9813	25.3788
0.588	-328.576	866.919	-1500.73	2.31688e-20	4.45077e-23	1.05474e-21	-62.8795	-59.9825	25.3146
0.589	-329.407	870.608	-1501.94	-4.18091e-20	-1.07884e-21	1.42631e-21	-62.8148	-59.9835	25.2506
0.59	-330.256	874.296	-1503.14	-2.8606e-20	-1.18009e-21	-2.23054e-21	-62.75	-59.9843	25.1867
0.591	-331.121	877.982	-1504.34	-2.48493e-20	-1.50243e-21	-3.29951e-22	-62.6849	-59.9849	25.1229
0.592	-332.003	881.667	-1505.53	-1.6555e-20	5.14373e-22	7.72081e-22	-62.6197	-59.9854	25.0592
0.593	-332.902	885.351	-1506.71	-4.95323e-20	-3.40704e-21	-1.08965e-20	-62.5544	-59.9858	24.9956
0.594	-333.818	889.033	-1507.88	-3.24375e-20	1.66386e-21	-1.21106e-20	-62.4888	-59.986	24.9322
0.595	-334.751	892.713	-1509.05	-1.58182e-20	-1.02911e-21	-5.15466e-21	-62.4231	-59.986	24.8688
0.596	-335.701	896.392	-1510.21	3.27163e-20	-1.61167e-21	-7.45664e-21	-62.3572	-59.9858	24.8056
0.597	-336.668	900.07	-1511.36	-2.80095e-20	1.22605e-21	-6.98366e-21	-62.2912	-59.9855	24.7425
0.598	-337.652	903.746	-1512.5	-1.63315e-20	-1.78746e-21	-1.62638e-21	-62.225	-59.985	24.6795
0.599	-338.654	907.42	-1513.64	-2.97137e-20	1.55165e-21	1.23395e-20	-62.1587	-59.9844	24.6166
0.6	-339.672	911.092	-1514.77	-5.07173e-21	2.04777e-21	-5.6442e-21	-62.0922	-59.9836	24.5538
0.601	-340.707	914.763	-1515.89	-6.58342e-22	-1.61972e-23	-2.81014e-21	-62.0255	-59.9826	24.4912
0.602	-341.76	918.432	-1517.01	-3.2871e-20	-1.48061e-21	-3.36476e-21	-61.9587	-59.9815	24.4286
0.603	-342.83	922.1	-1518.12	7.10648e-21	-8.42807e-23	1.01013e-20	-61.8917	-59.9802	24.3661
0.604	-343.917	925.765	-1519.22	-2.66719e-20	-1.74391e-21	4.18515e-22	-61.8245	-59.9787	24.3038
0.605	-345.022	929.429	-1520.31	1.75117e-20	3.73436e-21	-1.27948e-22	-61.7572	-59.9771	24.2415
0.606	-346.144	933.091	-1521.4	3.97438e-22	1.16089e-21	-2.14651e-21	-61.6898	-59.9753	24.1794
0.607	-347.283	936.751	-1522.48	2.47547e-20	1.11804e-21	9.96029e-21	-61.6222	-59.9734	24.1173
0.608	-348.439	940.409	-1523.55	-2.07029e-20	-1.16506e-21	-2.44292e-21	-61.5545	-59.9713	24.0554
0.609	-349.613	944.065	-1524.61	-5.46588e-22	-1.61306e-21	-5.37288e-22	-61.4866	-59.969	23.9935
0.61	-350.805	947.719	-1525.67	-7.78261e-21	-1.17425e-21	-3.36512e-21	-61.4185	-59.9666	23.9318
0.611	-352.014	951.37	-1526.72	-1.90013e-20	-1.21414e-21	-1.95307e-22	-61.3504	-59.964	23.8701
0.612	-353.24	955.02	-1527.76	-3.76349e-21	1.60495e-21	9.49839e-21	-61.282	-59.9613	23.8086
0.613	-354.484	958.668	-1528.8	-1.38631e-20	5.00626e-22	-5.38906e-21	-61.2136	-59.9584	23.7471
0.614	-355.746	962.314	-1529.82	-2.05284e-20	-1.70273e-22	1.01544e-20	-61.145	-59.9553	23.6857
0.615	-357.025	965.957	-1530.84	-3.47693e-20	-1.0534e-21	-7.60225e-23	-61.0762	-59.9521	23.6245
0.616	-358.321	969.598	-1531.86	-2.80018e-20	1.9668e-21	-1.33421e-21	-61.0073	-59.9487	23.5633
0.617	-359.636	973.237	-1532.86	-3.21635e-20	-1.36367e-21	-7.5572e-21	-60.9383	-59.9451	23.5022
0.618	-360.968	976.874	-1533.86	-1.38662e-20	-1.24219e-21	-4.16813e-21	-60.8692	-59.9414	23.4412
0.619	-362.317	980.508	-1534.85	1.82865e-20	1.36933e-21	1.03555e-20	-60.7999	-59.9376	23.3802
0.62	-363.685	984.14	-1535.84	2.19547e-20	1.3731e-21	1.01113e-20	-60.7304	-59.9335	23.3194
0.621	-365.07	987.77	-1536.82	1.92144e-20	-5.83836e-22	9.34603e-21	-60.6609	-59.9293	23.2586
0.622	-366.473	991.397	-1537.79	-5.93762e-21	-1.9451e-21	-1.10857e-20	-60.5912	-59.925	23.198
0.623	-367.894	995.021	-1538.75	-3.17259e-20	-1.31992e-21	-5.85297e-22	-60.5214	-59.9204	23.1374
0.624	-369.332	998.644	-1539.7	-3.36685e-20	-4.75914e-21	-6.48877e-21	-60.4514	-59.9158	23.0769
0.625	-370.789	1002.26	-1540.65	-2.87565e-21	-1.38211e-21	-7.38929e-21	-60.3814	-59.9109	23.0164
0.626	-372.263	1005.88	-1541.59	2.54744e-22	1.17236e-21	6.22827e-22	-60.3111	-59.9059	22.9561
0.627	-373.755	1009.49	-1542.53	-1.30672e-20	-1.7624e-21	2.15304e-21	-60.2408	-59.9008	22.8958
0.628	-375.265	1013.11	-1543.45	-1.63883e-20	2.31579e-22	-1.413e-21	-60.1704	-59.8954	22.8356
0.629	-376.794	1016.72	-1544.37	1.08824e-22	1.91841e-21	8.46964e-22	-60.0998	-59.8899	22.7755
0.63	-378.34	1020.32	-1545.28	2.22883e-20	2.76422e-22	8.63593e-21	-60.0291	-59.8843	22.7155
0.631	-379.904	1023.93	-1546.19	2.87672e-20	2.60996e-22	2.50651e-21	-59.9583	-59.8785	22.6555
0.632	-381.486	1027.53	-1547.09	-1.41955e-20	-9.85142e-22	9.29454e-22	-59.8874	-59.8725	22.5956
0.633	-383.086	1031.12	-1547.98	-2.27348e-21	-4.25571e-22	-2.06037e-21	-59.8163	-59.8664	22.5358
0.634	-384.704	1034.72	-1548.86	2.81019e-21	2.16862e-21	-4.98043e-21	-59.7451	-59.8601	22.476
0.635	-386.341	1038.31	-1549.73	-4.29759e-22	2.88916e-22	-1.27763e-20	-59.6738	-59.8536	22.4163
0.636	-387.995	1041.9	-1550.6	1.69473e-20	6.19318e-22	5.8616e-22	-59.6025	-59.847	22.3567
0.637	-389.668	1045.49	-1551.46	1.15265e-20	3.20996e-21	2.27818e-21	-59.5309	-59.8403	22.2972
0.638	-391.358	1049.07	-1552.32	1.16935e-20	3.44574e-22	1.08182e-20	-59.4593	-59.8333	22.2377
0.639	-393.067	1052.65	-1553.16	-2.38609e-20	-1.21684e-21	-2.73654e-21	-59.3876	-59.8262	22.1782
0.64	-394.794	1056.23	-1554	-9.98725e-21	5.62571e-22	-1.70952e-22	-59.3157	-59.819	22.1189
0.641	-396.54	1059.8	-1554.83	-8.44957e-21	2.60426e-22	9.69994e-21	-59.2438	-59.8115	22.0596
0.642	-398.303	1063.37	-1555.66	1.32276e-20	3.00223e-21	-5.81922e-22	-59.1717	-59.8039	22.0004
0.643	-400.085	1066.94	-1556.47	1.36537e-20	-4.94269e-22	5.36326e-22	-59.0996	-59.7962	21.9412
0.644	-401.885	1070.51	-1557.28	-3.29052e-20	-2.96558e-21	-6.72724e-21	-59.0273	-59.7883	21.8821
0.645	-403.704	1074.07	-1558.08	2.0286e-20	2.68052e-21	2.11733e-20	-58.9549	-59.7802	21.823
0.646	-405.541	1077.63	-1558.88	8.22461e-21	2.59088e-21	-2.65866e-21	-58.8824	-59.772	21.764
0.647	-407.396	1081.18	-1559.67	5.48931e-21	-5.88603e-22	-1.68391e-21	-58.8099	-59.7636	21.7051
0.648	-409.269	1084.73	-1560.45	-3.78284e-20	-2.61946e-21	-4.03284e-21	-58.7372	-59.755	21.6462
0.649	-411.161	1088.28	-1561.22	-3.19402e-20	-1.59957e-21	-1.9817e-21	-58.6644	-59.7463	21.5874
0.65	-413.072	1091.82	-1561.98	-1.03174e-20	2.91562e-21	-2.21551e-21	-58.5915	-59.7374	21.5286
0.651	-415	1095.36	-1562.74	-2.49226e-21	3.37278e-21	1.13242e-20	-58.5185	-59.7284	21.4699
0.652	-416.947	1098.9	-1563.49	-1.75135e-20	-3.50237e-21	1.5934e-22	-58.4455	-59.7192	21.4112
0.653	-418.913	1102.43	-1564.24	5.51414e-20	2.25996e-21	1.83309e-21	-58.3723	-59.7098	21.3526
0.654	-420.897	1105.96	-1564.97	4.61574e-21	4.76815e-22	1.09085e-21	-58.299	-59.7003	21.294
