# Time	Qx	Qy	Qz	Mx	My	Mz	Wx	Wy	Wz
0.52	-309.304	614.559	-1400.09	-6.26343e-19	-1.31431e-19	8.44631e-19	-66.7873	-59.5156	30.0224
0.53	-307.781	651.686	-1417.28	-8.36014e-19	1.56981e-19	-3.51362e-19	-66.2829	-59.636	29.2793
0.54	-307.684	688.856	-1433.6	-7.5353e-19	-5.9312e-20	-1.51715e-19	-65.7514	-59.7378	28.5557
0.55	-309.064	726.038	-1449.09	-8.13897e-19	-9.42787e-20	7.77688e-19	-65.1946	-59.8215	27.8504
0.56	-311.97	763.204	-1463.76	1.06913e-18	1.24176e-19	6.47349e-19	-64.6145	-59.8876	27.162
0.57	-316.444	800.323	-1477.65	3.13172e-19	-1.68142e-20	-4.6304e-19	-64.0125	-59.9366	26.4895
0.58	-322.528	837.365	-1490.77	-4.36408e-19	-6.1162e-20	-5.07469e-19	-63.3905	-59.9688	25.8314
0.59	-330.26	874.301	-1503.14	-8.25653e-19	-1.15261e-19	1.77998e-19	-62.7499	-59.9844	25.1865
0.6	-339.676	911.098	-1514.77	-6.24569e-19	-1.2766e-19	4.67161e-19	-62.0921	-59.9837	24.5537
0.61	-350.81	947.724	-1525.66	1.23816e-18	1.16545e-20	3.95601e-19	-61.4184	-59.9667	23.9316
0.62	-363.69	984.146	-1535.83	1.56285e-18	1.95223e-19	3.64242e-19	-60.7303	-59.9336	23.3192
0.63	-378.345	1020.33	-1545.28	1.46858e-18	4.29587e-20	-5.16632e-19	-60.029	-59.8844	22.7153
0.64	-394.799	1056.23	-1554	1.09955e-18	-3.92612e-20	-1.1064e-20	-59.3156	-59.8191	22.1187
0.65	-413.077	1091.83	-1561.98	9.15776e-20	1.09892e-19	3.76488e-20	-58.5914	-59.7376	21.5284
0.66	-433.196	1127.07	-1569.22	-5.77871e-19	-1.09044e-19	-4.25152e-19	-57.8575	-59.6398	20.9434
0.67	-455.175	1161.92	-1575.71	-5.26116e-19	-6.17864e-20	8.59096e-20	-57.1149	-59.5256	20.3625
0.68	-479.028	1196.33	-1581.43	-1.415e-19	-5.4895e-20	-4.94793e-20	-56.3648	-59.3949	19.785
0.69	-504.767	1230.26	-1586.37	1.74526e-19	9.49466e-20	-3.75443e-20	-55.6083	-59.2476	19.2097
0.7	-532.399	1263.67	-1590.5	-6.77611e-20	1.10685e-19	6.55479e-20	-54.8464	-59.0835	18.6359
0.71	-561.93	1296.5	-1593.8	3.62032e-19	2.63692e-20	4.28515e-19	-54.08	-58.9024	18.0627
0.72	-593.363	1328.72	-1596.26	-1.78731e-19	-2.57753e-20	-3.47249e-19	-53.3104	-58.7042	17.4893
0.73	-626.697	1360.26	-1597.83	2.33136e-18	1.75115e-20	5.43731e-19	-52.5385	-58.4886	16.915
0.74	-661.928	1391.07	-1598.49	1.20957e-19	2.52376e-20	7.73531e-20	-51.7653	-58.2555	16.3389
0.75	-699.047	1421.1	-1598.22	-5.44267e-19	-1.98765e-21	-2.14167e-19	-50.9918	-58.0047	15.7606
0.76	-738.044	1450.31	-1596.97	-6.67987e-19	1.05935e-21	8.76195e-20	-50.2191	-57.7361	15.1792
0.77	-778.902	1478.62	-1594.71	4.62944e-19	1.74022e-21	-2.22738e-19	-49.4482	-57.4495	14.5943
0.78	-821.603	1505.98	-1591.41	-4.12548e-19	2.02358e-20	-6.84273e-20	-48.6802	-57.1447	14.0053
0.79	-866.124	1532.34	-1587.03	-6.77257e-19	-3.60763e-20	4.27252e-20	-47.916	-56.8217	13.4117
0.8	-912.438	1557.63	-1581.54	-9.03512e-19	-1.13882e-20	-2.07742e-19	-47.1567	-56.4804	12.813
0.81	-960.512	1581.79	-1574.88	6.71232e-19	-9.63374e-20	1.37855e-19	-46.4033	-56.1206	12.2089
0.82	-1010.31	1604.77	-1567.03	1.65389e-19	1.58203e-19	-3.89106e-20	-45.6569	-55.7423	11.599
0.83	-1061.8	1626.5	-1557.94	1.50691e-19	3.53799e-20	1.44057e-20	-44.9185	-55.3455	10.9831
0.84	-1114.92	1646.92	-1547.58	5.63103e-19	-2.49627e-20	3.80977e-20	-44.1891	-54.9301	10.3607
0.85	-1169.64	1665.97	-1535.9	-7.52349e-19	1.66362e-19	-1.99092e-19	-43.4699	-54.4963	9.73173
0.86	-1225.9	1683.59	-1522.86	5.35647e-20	1.30587e-20	1.96077e-19	-42.7618	-54.044	9.09601
0.87	-1283.63	1699.72	-1508.43	-4.40766e-19	-1.45338e-19	-5.96047e-21	-42.0658	-53.5734	8.45339
0.88	-1342.79	1714.29	-1492.56	2.87212e-19	-1.75026e-19	1.92617e-19	-41.383	-53.0846	7.80379
0.89	-1403.29	1727.25	-1475.22	-3.92696e-19	2.20326e-19	3.56948e-20	-40.7144	-52.5777	7.14716
0.9	-1465.07	1738.55	-1456.37	-6.27953e-19	1.49885e-19	-1.41249e-20	-40.0611	-52.053	6.48353
0.91	-1528.06	1748.12	-1435.97	-1.78595e-19	8.52725e-20	2.05768e-19	-39.4239	-51.5107	5.81292
0.92	-1592.16	1755.91	-1414	9.68785e-19	-9.71965e-20	7.41909e-21	-38.804	-50.9511	5.13544
0.93	-1657.31	1761.87	-1390.42	2.69991e-19	2.19006e-19	2.23646e-20	-38.2022	-50.3744	4.45122
0.94	-1723.4	1765.94	-1365.19	-4.95125e-19	2.0352e-19	-1.54396e-20	-37.6196	-49.7812	3.76044
0.95	-1790.35	1768.09	-1338.29	-7.3632e-19	3.92449e-19	-2.23731e-19	-37.0569	-49.1716	3.0633
0.96	-1858.05	1768.25	-1309.7	2.3827e-18	-3.06117e-19	9.84356e-20	-36.5153	-48.5462	2.36008
0.97	-1926.42	1766.4	-1279.39	2.67904e-19	5.61418e-19	8.3549e-20	-35.9954	-47.9055	1.65107
0.98	-1995.34	1762.48	-1247.34	-7.28921e-19	1.52461e-19	-7.78589e-20	-35.4981	-47.2499	0.936588
0.99	-2064.71	1756.47	-1213.54	-3.02905e-20	-3.84788e-19	-6.38817e-20	-35.0243	-46.5801	0.217015
1	-2134.41	1748.33	-1177.96	9.46339e-20	-2.8952e-19	-4.18617e-20	-34.5747	-45.8965	-0.507249
